usrID,logID,view,event,category,index,start,end,userSession
2094,log_2,,Visit Page ,logging,2,0,1,1
2094,log_2,,Visit Page ,logging,2,22,23,1
2094,dat_1,,New Network,data,0,46,47,1
2094,log_2,,Visit Page ,logging,2,72,73,1
2094,hlp_4,,Vis Example(s),help,3,83,84,1
2094,log_2,Map,Visit Page Map,logging,2,83,84,1
2094,log_2,,Visit Page ,logging,2,117,118,1
2094,dat_1,,New Network,data,0,137,138,1
2094,dat_1,,New Network,data,0,174,175,1
2094,log_2,,Visit Page ,logging,2,178,179,1
2094,log_2,,Visit Page ,logging,2,205,206,1
2094,dat_1,,New Network,data,0,226,227,1
2094,log_2,,Visit Page ,logging,2,272,273,1
2094,log_2,,Visit Page ,logging,2,290,291,1
2094,log_2,,Visit Page ,logging,2,295,296,1
2094,hlp_8,,Tutorials,help,3,306,307,1
2094,dat_1,,New Network,data,0,355,356,1
2094,dat_2_LT,,Upload new Link table,data,0,495,496,1
2094,dat_2,,upload data,data,0,641,642,1
2094,dat_11,,Specify Column: target,data,0,730,731,1
2094,dat_11,,Specify Column: target,data,0,841,842,1
2094,dat_11,,Specify Column: target,data,0,863,864,1
2094,dat_11,,Specify Column: target,data,0,989,990,1
2094,vis_1,,Visualization Link,visualization,1,1168,1172,1
2094,log_2,Node-Link,Visit Page Node-Link,logging,2,1171,1173,1
2094,log_2,,Visit Page ,logging,2,1487,1489,1
2094,log_2,,Visit Page ,logging,2,1493,1494,1
2094,log_2,,Visit Page ,logging,2,1496,1497,1
2094,dat_1,,New Network,data,0,1500,1501,1
2094,dat_2_LT,,Upload new Link table,data,0,1552,1553,1
2094,dat_2,,upload data,data,0,1575,1576,1
2094,dat_11,,Specify Column: target,data,0,1640,1641,1
2094,dat_11,,Specify Column: target,data,0,1693,1694,1
2094,vis_1,,Visualization Link,visualization,1,1728,1729,1
2094,log_2,Node-Link,Visit Page Node-Link,logging,2,1729,1730,1
2094,log_2,,Visit Page ,logging,2,1759,1762,1
2094,log_2,,Visit Page ,logging,2,1767,1768,1
2094,hlp_4,,Vis Example(s),help,3,1769,1770,1
2094,log_2,Node-Link,Visit Page Node-Link,logging,2,1769,1770,1
2094,vis_32,Node-Link,Link,visualization,1,1784,1785,1
2094,log_2,,Visit Page ,logging,2,1829,1830,1
2094,dat_1,,New Network,data,0,1833,1834,1
2094,dat_4,,x (delete),data,0,1853,1854,1
2094,dat_4,,x (delete),data,0,1857,1858,1
2094,dat_4,,x (delete),data,0,1861,1862,1
2094,dat_4,,x (delete),data,0,1867,1868,1
2094,dat_2_LT,,Upload new Link table,data,0,1895,1896,1
2094,dat_2,,upload data,data,0,1910,1911,1
2094,dat_2,,upload data,data,0,1921,1922,1
2094,dat_11,,Specify Column: target,data,0,1948,1949,1
2094,dat_11,,Specify Column: target,data,0,2016,2017,1
2094,dat_11,,Specify Column: target,data,0,2033,2034,1
2094,dat_2,,upload data,data,0,2047,2048,1
2094,dat_11,,Specify Column: target,data,0,2056,2057,1
2094,vis_1,,Visualization Link,visualization,1,2060,2061,1
2094,log_2,Node-Link,Visit Page Node-Link,logging,2,2060,2061,1
2094,log_2,,Visit Page ,logging,2,2092,2095,1
2094,log_2,,Visit Page ,logging,2,2107,2108,1
2094,hlp_4,,Vis Example(s),help,3,2109,2110,1
2094,log_2,Node-Link,Visit Page Node-Link,logging,2,2110,2111,1
2094,log_2,,Visit Page ,logging,2,2118,2119,1
2094,dat_4,,x (delete),data,0,2138,2139,1
2094,dat_1,,New Network,data,0,2140,2141,1
2094,dat_2_LT,,Upload new Link table,data,0,2209,2210,1
2094,dat_2,,upload data,data,0,2236,2237,1
2094,dat_11,,Specify Column: target,data,0,2271,2272,1
2094,dat_11,,Specify Column: target,data,0,2282,2283,1
2094,dat_11,,Specify Column: target,data,0,2301,2302,1
2094,vis_1,,Visualization Link,visualization,1,2332,2333,1
2094,log_2,Node-Link,Visit Page Node-Link,logging,2,2332,2333,1
2094,log_2,,Visit Page ,logging,2,2355,2357,1
2094,log_2,,Visit Page ,logging,2,2369,2370,1
2094,log_2,,Visit Page ,logging,2,2372,2373,1
2094,dat_4,,x (delete),data,0,2417,2418,1
2094,dat_1,,New Network,data,0,2420,2421,1
2094,dat_1,,New Network,data,0,2756,2759,1
2094,log_2,,Visit Page ,logging,2,2784,2785,1
2094,hlp_4,,Vis Example(s),help,3,2786,2787,1
2094,log_2,Node-Link,Visit Page Node-Link,logging,2,2786,2787,1
2094,log_2,,Visit Page ,logging,2,2800,2801,1
2094,dat_1,,New Network,data,0,2802,2803,1
2094,dat_2_LT,,Upload new Link table,data,0,2830,2831,1
2094,dat_2,,upload data,data,0,2851,2852,1
2094,dat_11,,Specify Column: target,data,0,2893,2894,1
2094,dat_11,,Specify Column: target,data,0,2898,2899,1
2094,dat_11,,Specify Column: target,data,0,2905,2906,1
2094,log_2,Node-Link,Visit Page Node-Link,logging,2,2975,2976,1
2094,log_2,,Visit Page ,logging,2,2999,3002,1
2094,log_2,,Visit Page ,logging,2,3137,3138,1
2094,log_2,,Visit Page ,logging,2,3140,3141,1
2094,dat_4,,x (delete),data,0,3145,3146,1
2094,dat_1,,New Network,data,0,3147,3148,1
2094,dat_2_LT,,Upload new Link table,data,0,3172,3173,1
2094,dat_2,,upload data,data,0,3213,3214,1
2094,dat_11,,Specify Column: target,data,0,3238,3239,1
2094,dat_11,,Specify Column: target,data,0,3252,3253,1
2094,dat_11,,Specify Column: target,data,0,3256,3257,1
2094,vis_1,,Visualization Link,visualization,1,3282,3285,1
2094,log_2,Node-Link,Visit Page Node-Link,logging,2,3285,3286,1
2094,log_2,,Visit Page ,logging,2,3311,3314,1
2094,log_2,,Visit Page ,logging,2,3332,3333,1
2094,hlp_4,,Vis Example(s),help,3,3333,3334,1
2094,log_2,Node-Link,Visit Page Node-Link,logging,2,3333,3335,1
2094,log_4,Node-Link,Return to Data View,logging,2,3339,3340,1
2094,log_2,,Visit Page ,logging,2,3339,3340,1
2094,dat_4,,x (delete),data,0,3348,3349,1
2094,dat_4,,x (delete),data,0,3352,3353,1
2094,dat_1,,New Network,data,0,3357,3358,1
2094,dat_2_LT,,Upload new Link table,data,0,3383,3384,1
2094,dat_2,,upload data,data,0,3407,3408,1
2094,dat_2,,upload data,data,0,3420,3421,1
2094,dat_2,,upload data,data,0,3441,3442,1
2094,dat_2,,upload data,data,0,3451,3452,1
2094,dat_11,,Specify Column: target,data,0,3460,3461,1
2094,dat_11,,Specify Column: target,data,0,3474,3475,1
2094,vis_1,,Visualization Link,visualization,1,3490,3491,1
2094,log_2,Node-Link,Visit Page Node-Link,logging,2,3490,3491,1
2094,log_2,,Visit Page ,logging,2,3504,3505,1
2094,hlp_4,,Vis Example(s),help,3,3577,3578,1
2094,log_2,Node-Link,Visit Page Node-Link,logging,2,3577,3578,1
2094,log_2,,Visit Page ,logging,2,3585,3586,1
2094,log_2,,Visit Page ,logging,2,3827,3828,1
2094,log_2,,Visit Page ,logging,2,3941,3942,1
2094,dat_4,,x (delete),data,0,0,1,2
2094,dat_4,,x (delete),data,0,4,5,2
2094,dat_1,,New Network,data,0,6,7,2
2094,dat_2_LT,,Upload new Link table,data,0,39,40,2
2094,dat_2,,upload data,data,0,159,160,2
2094,dat_2,,upload data,data,0,174,180,2
2094,dat_11,,Specify Column: target,data,0,194,195,2
2094,dat_11,,Specify Column: target,data,0,203,204,2
2094,dat_11,,Specify Column: target,data,0,233,234,2
2094,vis_1,,Visualization Link,visualization,1,289,290,2
2094,vis_1,,Visualization Link,visualization,1,293,294,2
2094,vis_1,,Visualization Link,visualization,1,298,300,2
2094,vis_1,,Visualization Link,visualization,1,315,319,2
2094,vis_1,,Visualization Link,visualization,1,327,328,2
2094,vis_1,,Visualization Link,visualization,1,334,343,2
2094,vis_1,,Visualization Link,visualization,1,347,348,2
2094,vis_1,,Visualization Link,visualization,1,353,354,2
2094,log_2,,Visit Page ,logging,2,359,360,2
2094,log_2,,Visit Page ,logging,2,364,365,2
2094,log_2,,Visit Page ,logging,2,366,367,2
2094,dat_1,,New Network,data,0,400,401,2
2094,dat_2_LT,,Upload new Link table,data,0,459,460,2
2094,dat_2,,upload data,data,0,547,548,2
2094,dat_2,,upload data,data,0,552,553,2
2094,dat_11,,Specify Column: target,data,0,563,564,2
2094,dat_11,,Specify Column: target,data,0,569,570,2
2094,dat_11,,Specify Column: target,data,0,598,599,2
2094,vis_1,,Visualization Link,visualization,1,615,616,2
2094,log_2,Node-Link,Visit Page Node-Link,logging,2,616,617,2
2094,vis_41,Node-Link,Zoom,visualization,1,627,633,2
2094,vis_41,Node-Link,Zoom,visualization,1,634,640,2
2094,vis_9,Node-Link,Nodelink Labeling-Show All,visualization,1,735,736,2
2094,vis_41,Node-Link,Zoom,visualization,1,739,740,2
2094,vis_32,Node-Link,Link,visualization,1,765,766,2
2094,vis_30,Node-Link,Node,visualization,1,765,766,2
2094,vis_32,Node-Link,Link,visualization,1,766,767,2
2094,vis_30,Node-Link,Node,visualization,1,766,767,2
